set_id,engine,round,sku_pos,brand_ko,ai_rank,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
r2_main_01294,openai,round2,2,제이엠솔루션,2,https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,False,12580.0,84.0,6.0,156.0,34.0,19.0,6.0,76.0,0.0,1.0,10900.0,0.0,,4.0,0.0,0.0,0.0,0.0,120.0,4.8,27.0,1.0,2.0,0.0
r2_main_01294,openai,round2,3,아누아,3,https://anua.kr/product/detail.html?product_no=463&cate_no=24&display_group=1,False,10903.0,92.0,3.0,134.0,34.0,15.0,9.0,22.0,0.0,1.0,16000.0,4.0,,7.0,21.0,1.0,0.0,0.0,,4.8,16.0,2.0,2.0,0.0
r2_main_01855,openai,round2,2,이니스프리,1,https://www.innisfree.com/kr/ko/dp/product/35276,False,2351.0,14.0,1.0,126.0,33.0,8.0,6.0,3.0,0.0,1.0,8000.0,5.0,,1.0,16.0,0.0,1.0,0.0,,4.9,19720.0,2.0,2.0,0.0
r2_main_01855,openai,round2,3,유이크,2,https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%B2%A0%EB%A6%AC%EC%96%B4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/30/category/45/display/1/,False,3969.0,52.0,3.0,109.0,19.0,4.0,9.0,19.0,0.0,1.0,22000.0,2.0,,5.0,7.0,1.0,0.0,0.0,120.0,5.0,378.0,2.0,3.0,0.0
r2_main_01855,openai,round2,1,식물나라,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,False,3987.0,34.0,7.0,180.0,43.0,25.0,0.0,30.0,0.0,1.0,4900.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,3.0,0.0
r2_main_01676,anthropic,round2,3,에뛰드,3,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,False,4603.0,41.0,3.0,366.0,16.0,23.0,6.0,22.0,0.0,1.0,12000.0,0.0,,3.0,12.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_01676,anthropic,round2,1,은율,2,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,False,3827.0,90.0,6.0,114.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,3.0,,2.0,3.0,2.0,0.0,0.0,500.0,5.0,7.0,1.0,1.0,0.0
r2_main_00198,openai,round2,2,듀이트리,1,https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,False,3272.0,33.0,3.0,44.0,17.0,2.0,6.0,14.0,0.0,1.0,38000.0,1.0,,1.0,2.0,1.0,0.0,0.0,400.0,4.8,54.0,2.0,2.0,0.0
r2_main_00198,openai,round2,3,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,False,11112.0,42.0,3.0,88.0,33.0,14.0,5.0,14.0,0.0,1.0,30000.0,1.0,,4.0,4.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_00198,openai,round2,1,비알엠유디,3,https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,False,7654.0,136.0,4.0,282.0,85.0,14.0,10.0,92.0,0.0,1.0,29900.0,4.0,,1.0,12.0,3.0,0.0,0.0,110.0,4.8,181.0,2.0,3.0,0.0
r2_main_00555,openai,round2,3,아임프롬,1,https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,False,3653.0,32.0,8.0,48.0,43.0,9.0,5.0,27.0,1.0,0.964,28000.0,2.0,,1.0,4.0,2.0,0.0,1.0,200.0,,,2.0,1.0,0.0
r2_main_00555,openai,round2,1,더후,2,https://thewhoo.com/product/detail.html?product_no=766,False,14823.0,82.0,8.0,201.0,47.0,21.0,6.0,35.0,0.0,1.0,56000.0,0.0,,3.0,1.0,0.0,0.0,0.0,50.0,5.0,6.0,2.0,1.0,0.0
r2_main_00555,openai,round2,2,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,False,11187.0,41.0,2.0,72.0,43.0,13.0,5.0,14.0,0.0,1.0,30000.0,1.0,,5.0,14.0,0.0,0.0,0.0,20.0,,,2.0,1.0,0.0
r2_main_02139,anthropic,round2,2,시드물,1,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,False,8533.0,77.0,8.0,614.0,57.0,4.0,3.0,27.0,2.0,0.931,25000.0,12.0,,14.0,60.0,1.0,1.0,0.0,150.0,,,0.0,0.0,0.0
r2_main_02139,anthropic,round2,1,미샤,2,https://www.ableshop.kr/product/goods/view-goods?goodsId=BO00112997,False,7549.0,96.0,6.0,151.0,101.0,23.0,8.0,60.0,0.0,1.0,25000.0,2.0,,2.0,10.0,0.0,0.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_02139,anthropic,round2,3,은율,3,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,False,3827.0,90.0,6.0,114.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,3.0,,2.0,3.0,2.0,0.0,0.0,500.0,5.0,7.0,1.0,1.0,0.0
r2_main_01116,openai,round2,2,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=158,False,9014.0,64.0,1.0,151.0,64.0,13.0,0.0,40.0,0.0,1.0,5000.0,2.0,,4.0,7.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_01116,openai,round2,1,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,False,10999.0,45.0,2.0,87.0,42.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,6.0,14.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01116,openai,round2,3,비플레인,3,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739138&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bmt8W1o%3D,False,3309.0,46.0,5.0,56.0,36.0,17.0,6.0,41.0,0.0,1.0,37800.0,1.0,,6.0,1.0,0.0,0.0,0.0,120.0,,,1.0,2.0,0.0
r2_main_00937,anthropic,round2,1,셀리맥스,1,https://celimax.co.kr/product/%EC%8B%9C%EC%B9%B4-%EB%B0%94%ED%95%98-%EC%A7%80%EC%9A%B0%EA%B0%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/26/category/48/display/1/,False,26391.0,152.0,6.0,218.0,30.0,11.0,6.0,87.0,5.0,0.946,24700.0,12.0,9.0,9.0,128.0,20.0,0.0,3.0,150.0,4.8,1708.0,3.0,3.0,1.0
r2_main_00937,anthropic,round2,3,코스알엑스,2,https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,False,5477.0,39.0,6.0,81.0,39.0,10.0,6.0,18.0,0.0,1.0,9750.0,3.0,,7.0,16.0,4.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_00937,anthropic,round2,2,블랑네이처,3,https://blancnature.co.kr/product/best-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/13/category/45/display/1/,False,10703.0,100.0,8.0,94.0,29.0,12.0,6.0,22.0,0.0,1.0,23800.0,1.0,,2.0,0.0,0.0,0.0,0.0,150.0,4.7,12349.0,1.0,2.0,0.0
r2_main_01294,anthropic,round2,3,아누아,1,https://anua.kr/product/detail.html?product_no=463&cate_no=24&display_group=1,False,10903.0,92.0,3.0,134.0,34.0,15.0,9.0,22.0,0.0,1.0,16000.0,4.0,,7.0,21.0,1.0,0.0,0.0,,4.8,16.0,2.0,2.0,0.0
r2_main_01294,anthropic,round2,2,제이엠솔루션,2,https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,False,12580.0,84.0,6.0,156.0,34.0,19.0,6.0,76.0,0.0,1.0,10900.0,0.0,,4.0,0.0,0.0,0.0,0.0,120.0,4.8,27.0,1.0,2.0,0.0
r2_main_01294,anthropic,round2,1,토리든,3,https://www.torriden.com/goods/goods_view.php?goodsNo=263,False,9271.0,84.0,1.0,142.0,65.0,13.0,0.0,38.0,1.0,0.974,5000.0,1.0,,3.0,9.0,3.0,0.0,0.0,400.0,,,1.0,0.0,0.0
r2_main_01677,openai,round2,3,아비브,1,https://abib.com/product/아크네-폼-클렌저-어성초-폼/132/,False,4525.0,46.0,4.0,268.0,56.0,9.0,11.0,10.0,3.0,0.769,16000.0,6.0,,6.0,38.0,4.0,0.0,1.0,150.0,4.9,976.0,3.0,4.0,0.0
r2_main_01677,openai,round2,1,나인위시스,2,https://9wishes.co.kr/product/%EB%9D%BC%EC%9D%B4%EC%8A%A4-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80/98/category/78/display/1/,False,9498.0,70.0,3.0,87.0,47.0,2.0,10.0,13.0,0.0,1.0,17600.0,3.0,,2.0,7.0,0.0,0.0,0.0,,4.9,173.0,2.0,3.0,0.0
r2_main_01677,openai,round2,2,티엘스,3,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,False,9635.0,71.0,7.0,107.0,45.0,9.0,6.0,14.0,0.0,1.0,15300.0,3.0,,7.0,14.0,1.0,1.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_01855,anthropic,round2,2,이니스프리,1,https://www.innisfree.com/kr/ko/dp/product/35276,False,2351.0,14.0,1.0,126.0,33.0,8.0,6.0,3.0,0.0,1.0,8000.0,5.0,,1.0,16.0,0.0,1.0,0.0,,4.9,19720.0,2.0,2.0,0.0
r2_main_01855,anthropic,round2,3,유이크,2,https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%B2%A0%EB%A6%AC%EC%96%B4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/30/category/45/display/1/,False,3969.0,52.0,3.0,109.0,19.0,4.0,9.0,19.0,0.0,1.0,22000.0,2.0,,5.0,7.0,1.0,0.0,0.0,120.0,5.0,378.0,2.0,3.0,0.0
r2_main_01855,anthropic,round2,1,식물나라,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,False,3987.0,34.0,7.0,180.0,43.0,25.0,0.0,30.0,0.0,1.0,4900.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,3.0,0.0
r2_main_02099,openai,round2,1,스킨푸드,1,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,False,6596.0,41.0,4.0,368.0,23.0,13.0,8.0,27.0,0.0,1.0,16000.0,2.0,,4.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_02099,openai,round2,3,라곰,2,https://lagom.kr/product/detail.html?product_no=566&cate_no=69&display_group=1,False,11188.0,75.0,7.0,70.0,60.0,8.0,6.0,34.0,0.0,1.0,18000.0,4.0,,1.0,16.0,0.0,0.0,0.0,150.0,5.0,1.0,2.0,2.0,0.0
r2_main_02099,openai,round2,2,퐁당,3,https://pongdangshop.com/product/detail.html?product_no=172&cate_no=117&display_group=1,False,12345.0,95.0,7.0,124.0,54.0,19.0,6.0,15.0,0.0,1.0,20000.0,1.0,,2.0,0.0,0.0,0.0,0.0,,5.0,6.0,1.0,2.0,0.0
r2_main_01498,anthropic,round2,1,벤튼,1,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EA%B9%8A%EC%9D%80-%EB%85%B9%EC%B0%A8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120g/412/category/188/display/1/#enp_mbris,False,12962.0,85.0,9.0,150.0,117.0,16.0,6.0,42.0,1.0,0.977,10000.0,2.0,,2.0,6.0,0.0,1.0,0.0,150.0,4.9,176.0,1.0,2.0,0.0
r2_main_01498,anthropic,round2,3,듀이트리,2,https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,False,3272.0,33.0,3.0,44.0,17.0,2.0,6.0,14.0,0.0,1.0,38000.0,1.0,,1.0,2.0,1.0,0.0,0.0,400.0,4.8,54.0,2.0,2.0,0.0
r2_main_01498,anthropic,round2,2,은율,3,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/category/45/display/1/,False,3557.0,90.0,5.0,112.0,15.0,12.0,5.0,17.0,0.0,1.0,4500.0,0.0,,0.0,7.0,2.0,0.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_02034,openai,round2,1,듀이트리,1,https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,False,3466.0,42.0,3.0,47.0,19.0,2.0,6.0,15.0,0.0,1.0,24000.0,1.0,,2.0,3.0,2.0,0.0,0.0,200.0,4.8,194.0,2.0,3.0,0.0
r2_main_02034,openai,round2,2,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,False,11517.0,56.0,4.0,78.0,42.0,14.0,6.0,22.0,0.0,1.0,9900.0,0.0,,6.0,7.0,0.0,1.0,0.0,120.0,4.9,48.0,2.0,2.0,0.0
r2_main_02034,openai,round2,3,유이크,3,https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%B2%A0%EB%A6%AC%EC%96%B4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/30/category/45/display/1/,False,3969.0,52.0,3.0,109.0,19.0,4.0,9.0,19.0,0.0,1.0,22000.0,2.0,,5.0,7.0,1.0,0.0,0.0,120.0,5.0,378.0,2.0,3.0,0.0
r2_main_00938,openai,round2,3,아토팜,1,https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,False,25431.0,207.0,13.0,479.0,170.0,51.0,6.0,92.0,4.0,0.958,19500.0,4.0,,4.0,101.0,12.0,0.0,3.0,300.0,4.9,21.0,3.0,2.0,0.0
r2_main_00938,openai,round2,2,빌리프,2,https://belifmall.com/product/빌리프-크리미-클렌징-폼-모이스트-160ml/23/,False,7924.0,94.0,11.0,194.0,101.0,25.0,6.0,39.0,0.0,1.0,23200.0,2.0,,1.0,5.0,28.0,0.0,0.0,160.0,4.9,179.0,2.0,3.0,0.0
r2_main_00938,openai,round2,1,센텔리안24,3,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,False,12481.0,123.0,7.0,154.0,109.0,24.0,10.0,31.0,0.0,1.0,25900.0,1.0,,2.0,1.0,1.0,0.0,0.0,,4.9,1192.0,2.0,3.0,0.0
r2_main_00555,anthropic,round2,3,아임프롬,1,https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,False,3653.0,32.0,8.0,48.0,43.0,9.0,5.0,27.0,1.0,0.964,28000.0,2.0,,1.0,4.0,2.0,0.0,1.0,200.0,,,2.0,1.0,0.0
r2_main_00555,anthropic,round2,2,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,False,11187.0,41.0,2.0,72.0,43.0,13.0,5.0,14.0,0.0,1.0,30000.0,1.0,,5.0,14.0,0.0,0.0,0.0,20.0,,,2.0,1.0,0.0
r2_main_00555,anthropic,round2,1,더후,3,https://thewhoo.com/product/detail.html?product_no=766,False,14823.0,82.0,8.0,201.0,47.0,21.0,6.0,35.0,0.0,1.0,56000.0,0.0,,3.0,1.0,0.0,0.0,0.0,50.0,5.0,6.0,2.0,1.0,0.0
r2_main_00377,openai,round2,2,닥터오라클,1,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
r2_main_00377,openai,round2,3,지피덤,2,https://www.celltrionmall.com/item/DL2025031243,False,5948.0,106.0,2.0,293.0,85.0,15.0,5.0,54.0,1.0,0.982,16900.0,4.0,,6.0,22.0,1.0,1.0,1.0,120.0,,,3.0,0.0,0.0
r2_main_00377,openai,round2,1,퐁당,3,https://pongdangshop.com/product/detail.html?product_no=172&cate_no=117&display_group=1,False,12345.0,95.0,7.0,124.0,54.0,19.0,6.0,15.0,0.0,1.0,20000.0,1.0,,2.0,0.0,0.0,0.0,0.0,,5.0,6.0,1.0,2.0,0.0
r2_main_00198,anthropic,round2,2,듀이트리,1,https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,False,3272.0,33.0,3.0,44.0,17.0,2.0,6.0,14.0,0.0,1.0,38000.0,1.0,,1.0,2.0,1.0,0.0,0.0,400.0,4.8,54.0,2.0,2.0,0.0
r2_main_00198,anthropic,round2,3,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,False,11112.0,42.0,3.0,88.0,33.0,14.0,5.0,14.0,0.0,1.0,30000.0,1.0,,4.0,4.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_00198,anthropic,round2,1,비알엠유디,3,https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,False,7654.0,136.0,4.0,282.0,85.0,14.0,10.0,92.0,0.0,1.0,29900.0,4.0,,1.0,12.0,3.0,0.0,0.0,110.0,4.8,181.0,2.0,3.0,0.0
r2_main_01116,anthropic,round2,2,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=158,False,9014.0,64.0,1.0,151.0,64.0,13.0,0.0,40.0,0.0,1.0,5000.0,2.0,,4.0,7.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_01116,anthropic,round2,1,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,False,10999.0,45.0,2.0,87.0,42.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,6.0,14.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01116,anthropic,round2,3,비플레인,3,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739138&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bmt8W1o%3D,False,3309.0,46.0,5.0,56.0,36.0,17.0,6.0,41.0,0.0,1.0,37800.0,1.0,,6.0,1.0,0.0,0.0,0.0,120.0,,,1.0,2.0,0.0
r2_main_01856,openai,round2,1,유이크,1,https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%A0%88%EB%AF%B8%EB%94%94-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/393/category/45/display/1/,False,4064.0,57.0,3.0,117.0,22.0,4.0,9.0,19.0,0.0,1.0,17000.0,4.0,,6.0,7.0,1.0,0.0,0.0,150.0,5.0,38.0,2.0,2.0,0.0
r2_main_01856,openai,round2,2,파티온,2,https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,False,14843.0,51.0,11.0,99.0,45.0,14.0,6.0,38.0,0.0,1.0,22000.0,2.0,,3.0,19.0,0.0,0.0,0.0,150.0,5.0,43.0,2.0,2.0,0.0
r2_main_01856,openai,round2,3,비알엠유디,3,https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,False,7654.0,136.0,4.0,282.0,85.0,14.0,10.0,92.0,0.0,1.0,29900.0,4.0,,1.0,12.0,3.0,0.0,0.0,110.0,4.8,181.0,2.0,3.0,0.0
r2_main_01677,anthropic,round2,3,아비브,1,https://abib.com/product/아크네-폼-클렌저-어성초-폼/132/,False,4525.0,46.0,4.0,268.0,56.0,9.0,11.0,10.0,3.0,0.769,16000.0,6.0,,6.0,38.0,4.0,0.0,1.0,150.0,4.9,976.0,3.0,4.0,0.0
r2_main_01677,anthropic,round2,2,티엘스,2,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,False,9635.0,71.0,7.0,107.0,45.0,9.0,6.0,14.0,0.0,1.0,15300.0,3.0,,7.0,14.0,1.0,1.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_01677,anthropic,round2,1,나인위시스,3,https://9wishes.co.kr/product/%EB%9D%BC%EC%9D%B4%EC%8A%A4-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80/98/category/78/display/1/,False,9498.0,70.0,3.0,87.0,47.0,2.0,10.0,13.0,0.0,1.0,17600.0,3.0,,2.0,7.0,0.0,0.0,0.0,,4.9,173.0,2.0,3.0,0.0
r2_main_00556,openai,round2,3,메디필,1,https://medipeel.co.kr/product/detail.html?product_no=2904&cate_no=499&display_group=1,False,11649.0,57.0,4.0,90.0,52.0,13.0,6.0,24.0,0.0,1.0,19400.0,1.0,,5.0,3.0,0.0,1.0,0.0,200.0,4.5,24.0,2.0,3.0,0.0
r2_main_00556,openai,round2,1,와더스킨,2,https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%9C%A9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150g/22/category/29/display/1/,False,10446.0,47.0,7.0,90.0,26.0,17.0,5.0,17.0,0.0,1.0,18900.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
r2_main_00556,openai,round2,2,스킨1004,3,,True,6673.5,190.0,5.0,160.0,128.0,22.0,6.0,26.0,0.0,1.0,17250.0,1.25,,3.25,15.25,1.5,0.0,0.0,125.0,4.866666666666667,29.333333333333332,1.0,2.25,0.0
r2_main_02034,anthropic,round2,3,유이크,1,https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%B2%A0%EB%A6%AC%EC%96%B4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/30/category/45/display/1/,False,3969.0,52.0,3.0,109.0,19.0,4.0,9.0,19.0,0.0,1.0,22000.0,2.0,,5.0,7.0,1.0,0.0,0.0,120.0,5.0,378.0,2.0,3.0,0.0
r2_main_02034,anthropic,round2,1,듀이트리,2,https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,False,3466.0,42.0,3.0,47.0,19.0,2.0,6.0,15.0,0.0,1.0,24000.0,1.0,,2.0,3.0,2.0,0.0,0.0,200.0,4.8,194.0,2.0,3.0,0.0
r2_main_02034,anthropic,round2,2,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,False,11517.0,56.0,4.0,78.0,42.0,14.0,6.0,22.0,0.0,1.0,9900.0,0.0,,6.0,7.0,0.0,1.0,0.0,120.0,4.9,48.0,2.0,2.0,0.0
r2_main_01117,openai,round2,3,듀이트리,1,https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,False,3466.0,42.0,3.0,47.0,19.0,2.0,6.0,15.0,0.0,1.0,24000.0,1.0,,2.0,3.0,2.0,0.0,0.0,200.0,4.8,194.0,2.0,3.0,0.0
r2_main_01117,openai,round2,1,아임프롬,2,https://imfrom.co.kr/product/detail.html?product_no=202&cate_no=175&display_group=1,False,3625.0,33.0,8.0,48.0,44.0,9.0,5.0,14.0,0.0,1.0,30000.0,1.0,,0.0,2.0,3.0,0.0,1.0,100.0,,,2.0,1.0,0.0
r2_main_01117,openai,round2,2,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,False,11051.0,38.0,3.0,73.0,38.0,13.0,6.0,15.0,0.0,1.0,18700.0,0.0,,7.0,2.0,0.0,0.0,0.0,150.0,5.0,1.0,2.0,2.0,0.0
r2_main_00377,anthropic,round2,2,닥터오라클,1,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
r2_main_00377,anthropic,round2,3,지피덤,2,https://www.celltrionmall.com/item/DL2025031243,False,5948.0,106.0,2.0,293.0,85.0,15.0,5.0,54.0,1.0,0.982,16900.0,4.0,,6.0,22.0,1.0,1.0,1.0,120.0,,,3.0,0.0,0.0
r2_main_00377,anthropic,round2,1,퐁당,3,https://pongdangshop.com/product/detail.html?product_no=172&cate_no=117&display_group=1,False,12345.0,95.0,7.0,124.0,54.0,19.0,6.0,15.0,0.0,1.0,20000.0,1.0,,2.0,0.0,0.0,0.0,0.0,,5.0,6.0,1.0,2.0,0.0
r2_main_00938,anthropic,round2,3,아토팜,1,https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,False,25431.0,207.0,13.0,479.0,170.0,51.0,6.0,92.0,4.0,0.958,19500.0,4.0,,4.0,101.0,12.0,0.0,3.0,300.0,4.9,21.0,3.0,2.0,0.0
r2_main_00938,anthropic,round2,1,센텔리안24,2,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,False,12481.0,123.0,7.0,154.0,109.0,24.0,10.0,31.0,0.0,1.0,25900.0,1.0,,2.0,1.0,1.0,0.0,0.0,,4.9,1192.0,2.0,3.0,0.0
r2_main_00938,anthropic,round2,2,빌리프,3,https://belifmall.com/product/빌리프-크리미-클렌징-폼-모이스트-160ml/23/,False,7924.0,94.0,11.0,194.0,101.0,25.0,6.0,39.0,0.0,1.0,23200.0,2.0,,1.0,5.0,28.0,0.0,0.0,160.0,4.9,179.0,2.0,3.0,0.0
r2_main_02035,openai,round2,1,메디필,1,https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,False,11457.0,58.0,4.0,82.0,47.0,13.0,6.0,22.0,0.0,1.0,15800.0,1.0,,7.0,2.0,0.0,1.0,0.0,300.0,4.8,147.0,2.0,3.0,0.0
