set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_01497,round2,openai,gpt-5.4-mini,헤밀르,퐁당,엘리메르,엘리메르,foam,17500,N,Y,헤밀르,unknown,36000.0,N,N,퐁당,oil,20000.0,N,N,2,0.7,7,2,9,287,0.001176,"1. **제품 3** - 폼 타입에 120ml, 17,500원으로 가성비가 좋고 쌀 성분 기반이라 민감·복합성 피부에 비교적 무난하며 클렌징 후 당김 부담이 적을 가능성이 큽니다.  
2. **제품 1** - 녹차·쑥·쌀 성분으로 진정/피부장벽 케어에 좋아 보이고 평점도 높지만, AHA가 있어 민감한 피부에는 자극 가능성이 있어 2순위입니다.  
3. **제품 2** - 오일 타입과 AHA 조합은 메이크업/피지 제거엔 좋을 수 있으나, 민감성·당김 최소화를 중시하는 페르소나에는 자극 부담이 상대적으로 큽니다."
r2_main_01114,round2,anthropic,claude-haiku-4-5-20251001,아비브,설화수,편강율,편강율,foam,9900,N,Y,아비브,cream,16000.0,N,Y,설화수,oil,47000.0,N,Y,3,0.95,6,2,8,315,0.001746,"# 페르소나에 맞는 클렌징 제품 순위

1. **제품 3** - 9,900원의 압도적 가성비에 AHA 각질 제거로 클렌징 후 당김을 줄일 수 있고, 민감성·복합성 피부 모두 타겟이며 높은 평점(4.8)으로 신뢰도가 높습니다.

2. **제품 1** - 16,000원대 합리적 가격에 BHA·판테놀·글루타치온 등 민감한 피부 진정과 보습에 최적화된 성분 구성이며, 4.9의 최고 평점(182리뷰)으로 검증된 제품입니다.

3. **제품 2** - 47,000원 고가에 성분 정보 미공개, 평점 미공개로 신뢰도가 낮으며, 페르소나의 가성비 "
r2_main_02032,round2,anthropic,claude-haiku-4-5-20251001,션리,바닐라코,메디팜,메디팜,foam,5000,N,Y,션리,foam,16000.0,N,Y,바닐라코,balm,56000.0,N,Y,3,1.16,4,1,5,258,0.001469,"1. **제품 3** - 5,000원의 압도적 가성비에 민감한 피부 진정의 핵심 성분 CICA가 포함되어 1,860개의 신뢰할 수 있는 리뷰로 검증된 제품.

2. **제품 1** - 16,000원대 예산 내에서 1,035개의 높은 평점 리뷰를 보유했으나, AHA 같은 자극 성분이 민감성 피부에는 부담스러울 수 있음.

3. **제품 2** - 56,000원의 높은 가격대에 비해 유효성분과 타겟 피부 정보 부족, 5개의 극소수 리뷰로 신뢰도 검증이 불충분함."
r2_main_00553,round2,anthropic,claude-haiku-4-5-20251001,션리,네이처리퍼블릭,아누아,아누아,foam,15000,N,Y,션리,foam,16000.0,N,Y,네이처리퍼블릭,foam,3000.0,N,Y,3,1.12,7,2,9,268,0.001562,"1. **제품 3** - 민감성 피부를 위한 진정·보습 성분(세라마이드, 호장근, 히알루론산)이 풍부하여 클렌징 후 당김을 최소화하면서도 가성비(15,000원)가 우수함.

2. **제품 1** - 높은 평점(5.0)과 합리적인 가격(16,000원)이 매력이지만, AHA와 활성탄의 자극성이 민감성 피부에는 다소 부담스러울 수 있음.

3. **제품 2** - 극저가(3,000원)는 장점이나 평점·리뷰 정보 부재로 실제 성능과 피부 적합성을 판단하기 어려워 선택 위험도가 높음."
r2_main_00554,round2,openai,gpt-5.4-mini,스킨푸드,듀이트리,설화수,듀이트리,milk,19000,N,N,설화수,oil,47000.0,N,N,스킨푸드,foam,11000.0,N,N,0,0.0,6,4,10,230,0.001007,"1. 제품 2 - 세라마이드·밀크 타입이라 세정 후 당김이 적을 가능성이 높고, 민감성·복합성 피부에 가장 무난하면서 2만원대 가성비도 좋습니다.  
2. 제품 3 - 오일 타입이라 자극은 비교적 적을 수 있고 복합성에 맞지만, 가격이 높아 가성비 측면에서 우선순위가 떨어집니다.  
3. 제품 1 - 저렴하긴 하지만 폼 타입에 티트리/각질·모공 타겟이라 민감한 피부엔 건조감이나 자극이 더 느껴질 수 있습니다."
r2_main_00375,round2,anthropic,claude-haiku-4-5-20251001,와더스킨,스킨푸드,설화수,스킨푸드,foam,11000,N,Y,와더스킨,foam,22000.0,N,Y,설화수,foam,90000.0,N,Y,4,1.62,6,1,7,247,0.001429,"# 클렌징 제품 추천 순위

1. **제품 2** - 가성비 최고(11,000원)에 민감성 피부 진정 성분(녹차, 프로폴리스)이 풍부해 자극 최소화 가능.

2. **제품 1** - 22,000원의 합리적 가격대에 판테놀로 클렌징 후 당김을 완화하고, AHA로 각질 제거까지 동시에 가능.

3. **제품 3** - 성능은 우수(나이아신아마이드, 펩타이드)하나 90,000원의 높은 가격과 60ml 용량으로 일상 클렌징용으로는 가성비 부적합."
r2_main_01676,round2,openai,gpt-5.4-mini,은율,에뛰드,에뛰드,에뛰드,foam,12000,N,N,에뛰드,foam,9000.0,N,N,은율,foam,12800.0,N,N,0,0.0,9,4,13,257,0.001097,"1. 제품 3 - 민감성·복합성 피부에 비교적 순한 센텔라/시카/판테놀 성분이라 자극 부담이 적고, 클렌징 후 당김을 줄이기 좋아 보여 가장 적합합니다.  
2. 제품 2 - 저렴하고 클린뷰티 클레임이 있으며 모공 케어용으로 무난하지만, 민감 피부용 진정 성분 정보가 없어 3번보다 우선순위가 낮습니다.  
3. 제품 1 - 가성비와 트러블·모공 타겟은 좋지만 BHA와 티트리는 자극 가능성이 있어 환경 자극에 약하고 당김을 싫어하는 페르소나에는 덜 맞습니다."
r2_main_00936,round2,anthropic,claude-haiku-4-5-20251001,에이프릴스킨,듀이트리,나인위시스,에이프릴스킨,foam,18200,N,N,나인위시스,foam,15400.0,N,N,듀이트리,unknown,3000.0,N,N,1,0.39,6,2,8,257,0.001511,"1. **제품 1** - 센텔라와 판테놀로 민감한 피부를 진정시키면서 AHA로 모공까지 케어하고, 가성비 좋은 가격대에 충분한 리뷰 수로 신뢰도가 높음.

2. **제품 3** - 200ml 용량에 합리적인 가격이지만, AHA 단일 성분으로는 민감성 피부의 클렌징 후 당김이 발생할 수 있어 두 번째 선택.

3. **제품 2** - 극저가이지만 제품 정보 부족(타입 미상, 용량 미상)으로 신뢰도가 낮고, 클렌징 제품으로는 보습 성분이 부족해 당김이 우려됨."
r2_main_01293,round2,anthropic,claude-haiku-4-5-20251001,설화수,메디힐,메디필,메디필,gel,30000,N,N,메디힐,unknown,9900.0,N,Y,설화수,foam,90000.0,N,Y,4,1.24,7,2,9,322,0.001789,"# 30대 민감성·복합성 피부 페르소나에게 추천하는 클렌징 제품 순위

1. **제품 3** - 세라마이드·판테놀·센텔라 등 진정·보습 성분으로 클렌징 후 당김이 적고, 2-4만원대 가성비 기준에 정확히 맞으며 민감피부 친화적입니다.

2. **제품 2** - 9,900원의 압도적 저가에 풍부한 유효성분과 4.9점의 높은 평점이 장점이나, AHA·레티놀 등 자극 성분이 많아 민감피부에는 신중한 사용이 필요합니다.

3. **제품 1** - 고가(90,000원)에도 용량이 60ml로 적고, 평점·리뷰 정보 부재로 신뢰성이 낮으며 페르"
r2_main_01497,round2,anthropic,claude-haiku-4-5-20251001,헤밀르,퐁당,엘리메르,엘리메르,foam,17500,N,Y,퐁당,oil,20000.0,N,Y,헤밀르,unknown,36000.0,N,Y,3,1.03,6,3,9,292,0.001618,"# 30대 민감성·복합성 피부 페르소나를 위한 클렌징 제품 추천

1. **제품 3** - 쌀 성분으로 순한 클렌징이 가능하고 가성비(17,500원)가 최고이며, 폼 타입으로 당김이 적어 민감한 피부에 적합합니다.

2. **제품 2** - 20,000원대 합리적 가격에 높은 평점(5.0)을 보유했으나, 오일 타입이라 민감성 피부에 헹굼 시 자극이 될 수 있어 2순위입니다.

3. **제품 1** - AHA 함유로 자극 가능성이 높고 36,000원으로 예산대 상단이며, 리뷰 수도 적어 신뢰도가 낮아 마지막 순위입니다."
r2_main_00937,round2,openai,gpt-5.4-mini,셀리맥스,블랑네이처,코스알엑스,셀리맥스,foam,24700,N,Y,코스알엑스,foam,9750.0,N,N,블랑네이처,foam,23800.0,N,Y,0,0.0,10,4,14,340,0.001301,"1. **제품 1** - 민감성·복합성 피부에 맞는 진정/보습 성분(cica, centella, panthenol, houttuynia) 구성이 가장 좋고, 가격도 2만원대라 가성비와 피부 자극 완화 밸런스가 좋습니다.  
2. **제품 3** - 1만원대로 매우 가성비가 뛰어나고 ceramide·cica·hyaluronic acid·panthenol로 당김 완화에 유리하지만, 클렌징 특화 정보와 리뷰가 없어 1위보다 확신이 낮습니다.  
3. **제품 2** - 리뷰 수는 많지만 여드름 타겟 중심에 AHA/티트리 위주라 민감성·당"
r2_main_00554,round2,anthropic,claude-haiku-4-5-20251001,스킨푸드,듀이트리,설화수,듀이트리,milk,19000,N,Y,스킨푸드,foam,11000.0,N,Y,설화수,oil,47000.0,N,Y,4,1.52,8,3,11,263,0.001502,"1. **제품 2** - 세라마이드 함유로 민감성 피부의 보습 장벽을 지켜주고 4.8점 높은 평점으로 당김 없는 클렌징을 보증하며 19,000원으로 가성비도 우수함.

2. **제품 1** - 판테놀과 프로폴리스로 자극 진정에 효과적하고 11,000원의 저가격으로 환경 민감성 피부 테스트용으로 적합함.

3. **제품 3** - 복합성 피부 타겟 고급 제품이지만 47,000원의 높은 가격과 유효성분 미공개로 검증이 어려워 페르소나의 합리적 가성비 선호도와 맞지 않음."
r2_main_01498,round2,openai,gpt-5.4-mini,벤튼,은율,듀이트리,듀이트리,milk,38000,N,N,벤튼,foam,10000.0,N,N,은율,foam,4500.0,N,N,0,0.0,5,4,9,222,0.000947,"1. **3** - 세라마이드 함유 밀크 타입이라 민감성·복합성 피부에 비교적 순하고, 클렌징 후 당김이 적을 가능성이 높아 페르소나에 가장 잘 맞습니다.  
2. **1** - AHA가 있어 트러블·모공 케어에는 도움 되지만, 민감한 피부엔 다소 자극적일 수 있어 2순위입니다.  
3. **2** - 정보가 부족하고 평점/리뷰도 없어 민감성 피부 기준으로는 선택 근거가 약해 가장 뒤에 둡니다."
r2_main_01294,round2,openai,gpt-5.4-mini,토리든,제이엠솔루션,아누아,토리든,water,5000,N,Y,제이엠솔루션,foam,10900.0,N,N,아누아,foam,16000.0,N,N,2,0.68,7,3,10,295,0.001213,"1. **제품 1** - 400ml에 5,000원으로 가성비가 압도적이고, 히알루론산·판테놀·펩타이드 구성이라 민감성/당김 걱정이 적어 데일리 클렌징용으로 가장 무난합니다.  
2. **제품 2** - 평점이 높고 AHA·시카 성분이 있어 각질/트러블 케어에 도움이 될 수 있지만, 폼 타입이라 제품 1보다 건조감 자극 가능성이 조금 더 있습니다.  
3. **제품 3** - 모공·각질·탄력 등 기능성은 가장 풍부하지만 AHA·레티놀까지 들어 있어 민감성 피부엔 자극 부담이 크고, 가격도 상대적으로 높아 우선순위가 낮습니다."
r2_main_01855,round2,openai,gpt-5.4-mini,식물나라,이니스프리,유이크,이니스프리,foam,8000,N,Y,유이크,foam,22000.0,N,N,식물나라,foam,4900.0,N,N,0,0.0,3,4,7,247,0.001041,"1. 제품 2 - 8천원대의 가성비가 좋고 리뷰 수가 매우 많아 검증된 편이며, 민감성·복합성 피부가 부담 없이 시도하기 좋은 균형형 제품입니다.  
2. 제품 3 - 세라마이드·프로바이오틱스 등 장벽/진정 성분이 매력적이고 평점도 높지만, 지성·모공 타겟이라 가격 대비 범용성은 제품 2보다 다소 떨어집니다.  
3. 제품 1 - 가격은 가장 저렴하지만 정보와 리뷰가 부족해 민감한 피부에 대한 신뢰도와 실사용 안정성을 판단하기 어렵습니다."
r2_main_01676,round2,anthropic,claude-haiku-4-5-20251001,은율,에뛰드,에뛰드,에뛰드,foam,12000,N,Y,은율,foam,12800.0,N,Y,에뛰드,foam,9000.0,N,N,2,0.79,6,2,8,254,0.001485,"1. **제품 3** - 센텔라·시카·판테놀의 진정·보습 성분으로 민감한 복합성 피부의 클렌징 후 당김을 최소화하면서 12,000원의 합리적 가격대를 제공합니다.

2. **제품 1** - 5.0 평점의 검증된 효과와 12,800원의 가성비가 좋으나, BHA 함유로 민감성 피부에는 자극이 될 수 있어 신중한 선택이 필요합니다.

3. **제품 2** - 가장 저렴하지만 쌀 추출물 단일 성분에 평점·리뷰 정보 부족으로 제품 신뢰도를 판단하기 어렵습니다."
r2_main_00198,round2,openai,gpt-5.4-mini,비알엠유디,듀이트리,메디필,듀이트리,milk,38000,N,N,메디필,foam,30000.0,N,N,비알엠유디,foam,29900.0,N,N,0,0.0,6,3,9,226,0.000983,"1. 제품 2 - 세라마이드가 들어간 밀크 타입이라 민감성·복합성 피부에 자극이 적고, 클렌징 후 당김을 줄이기 좋아 페르소나에 가장 잘 맞습니다.  
2. 제품 3 - AHA가 있어 각질 케어에는 좋지만 민감한 피부엔 자극 가능성이 있어, 성능은 기대되나 우선순위는 낮습니다.  
3. 제품 1 - 숯/폼 타입은 세정력은 좋을 수 있지만 건조함·당김이 생기기 쉬워 민감성 피부와는 가장 거리가 있습니다."
r2_main_00555,round2,openai,gpt-5.4-mini,더후,메디필,아임프롬,아임프롬,oil,28000,N,Y,더후,balm,56000.0,N,Y,메디필,balm,30000.0,N,Y,5,1.75,8,2,10,286,0.00117,"1. 3 - 200ml에 28,000원으로 가성비가 가장 좋고, 오일 타입이라 민감성·복합성 피부도 비교적 자극 적게 사용하기 쉬우며 클렌징 후 당김이 덜할 가능성이 큽니다.  
2. 1 - 판테놀·나이아신아마이드가 들어 있어 세정 후 진정/보습 측면은 괜찮지만, 56,000원으로 가성비가 떨어지고 AHA가 있어 민감 피부에는 다소 부담될 수 있습니다.  
3. 2 - 병풀·쑥 성분은 좋지만 AHA·비타민C까지 들어가 자극 가능성이 상대적으로 높고, 20ml에 30,000원이라 용량 대비 가격도 아쉽습니다."
r2_main_02139,round2,anthropic,claude-haiku-4-5-20251001,미샤,시드물,은율,시드물,foam,25000,N,N,미샤,foam,25000.0,N,N,은율,foam,12800.0,N,N,0,0.0,13,4,17,288,0.001734,"1. **제품 2** - 민감성·복합성 피부에 필요한 세라마이드·센텔라·판테놀 등 진정·보습 성분이 풍부하면서도 가성비 가격대이고 클린뷰티 클레임까지 갖춰 클렌징 후 당김이 적을 것으로 예상됨.

2. **제품 1** - 쑥·쌀 같은 순한 진정 성분으로 환경 자극에 약한 민감 피부를 배려했으며, 성분이 단순해 피부 반응 예측이 쉬운 장점이 있음.

3. **제품 3** - BHA 함유로 모공·트러블 효과는 좋지만, 민감성 피부에는 자극할 수 있고 진정·보습 성분 부족으로 클렌징 후 당김이 발생할 가능성이 높음."
r2_main_01116,round2,openai,gpt-5.4-mini,메디필,토리든,비플레인,토리든,gel,5000,N,Y,메디필,gel,30000.0,N,Y,비플레인,foam,37800.0,N,Y,4,1.59,9,2,11,251,0.001112,"1. 2 - 민감성·모공 타겟에 세라마이드/시카/판테놀까지 들어 있어 자극을 줄이기 좋고, 200ml에 5,000원이라 가성비가 압도적으로 좋습니다.  
2. 1 - 센텔라·세라마이드·판테놀로 진정감은 기대되지만 AHA가 있어 민감한 피부엔 자극 가능성이 있고, 가격도 30,000원으로 무난한 편입니다.  
3. 3 - 보습·진정 성분은 좋지만 폼 타입이라 클렌징 후 당김이 생길 수 있고, 37,800원으로 가성비도 페르소나 기준에선 아쉽습니다."
r2_main_00937,round2,anthropic,claude-haiku-4-5-20251001,셀리맥스,블랑네이처,코스알엑스,셀리맥스,foam,24700,N,N,코스알엑스,foam,9750.0,N,Y,블랑네이처,foam,23800.0,N,N,1,0.35,6,5,11,283,0.001706,"1. **제품 1** - 민감성·복합성 피부에 필요한 센텔라·시카·판테놀 등 진정 성분이 풍부하면서도 가성비 좋고, 높은 평점(4.8)과 풍부한 리뷰(1,708개)로 신뢰도가 높습니다.

2. **제품 3** - 세라마이드·히알루론산·판테놀로 클렌징 후 당김을 최소화할 수 있고, 9,750원의 저가로 먼저 시도해볼 만하지만 평점 정보 부재가 아쉽습니다.

3. **제품 2** - 성분이 AHA·티트리만 함유되어 민감성 피부에는 자극이 크고, 여드름 타겟 특화로 복합성 피부의 건조함 관리에는 부족합니다."
r2_main_01294,round2,anthropic,claude-haiku-4-5-20251001,토리든,제이엠솔루션,아누아,아누아,foam,16000,N,N,제이엠솔루션,foam,10900.0,N,N,토리든,water,5000.0,N,Y,1,0.34,8,2,10,298,0.001688,"1. **제품 3** - 민감성 피부를 진정시키는 시카와 호루티니아, 세라마이드가 함유되어 당김 없는 클렌징을 제공하며, 다양한 피부 고민을 한 번에 관리할 수 있는 가성비 좋은 선택입니다.

2. **제품 2** - AHA와 시카의 조합으로 각질 제거와 진정을 동시에 하면서도 합리적인 가격대를 유지하고 있으며, 높은 평점(4.8)이 신뢰성을 더합니다.

3. **제품 1** - 5,000원의 저렴한 가격이 매력적이지만, 보습 성분만 주력이고 민감성 피부에 필요한 진정 성분이 부족하며 제품 정보 공개 부족으로 검증이 어렵습니다."
r2_main_01677,round2,openai,gpt-5.4-mini,나인위시스,티엘스,아비브,아비브,foam,16000,N,N,나인위시스,foam,17600.0,N,N,티엘스,foam,15300.0,N,N,0,0.0,11,3,14,315,0.001306,"1. **제품 3** - 센텔라·판테놀·호우토니아 등 진정 성분이 다양하고 리뷰 수가 많아 신뢰도가 높아, 민감성/복합성 피부에 가장 무난하면서도 트러블 관리까지 기대할 수 있어요.  
2. **제품 1** - AHA+CICA 조합으로 각질·모공·트러블 케어는 괜찮고 가격도 좋지만, 진정/보습 성분 정보가 적어 세안 후 당김 민감한 피부엔 3번보다 덜 안정적이에요.  
3. **제품 2** - AHA/BHA/PHA에 티트리까지 들어가 각질·트러블 케어는 강하지만, 민감한 피부엔 자극 가능성이 상대적으로 높아 당김과 자극을 우선하는 "
r2_main_01855,round2,anthropic,claude-haiku-4-5-20251001,식물나라,이니스프리,유이크,이니스프리,foam,8000,N,Y,유이크,foam,22000.0,N,Y,식물나라,foam,4900.0,N,Y,4,1.4,7,2,9,285,0.001602,"# 추천 순위

1. **제품 2** - 합리적인 가격대(8,000원)에 19,720개의 높은 신뢰도 리뷰(4.9점)와 진정 성분(녹차)으로 민감성 피부에 안정적인 선택이 가능합니다.

2. **제품 3** - 세라마이드와 프로바이오틱 등 보습·진정 성분이 풍부해 클렌징 후 당김이 적을 것으로 예상되지만, 22,000원대 가격이 가성비 선호도와 맞지 않습니다.

3. **제품 1** - 저가격(4,900원)은 장점이나 리뷰 부재로 실제 사용감과 효과를 검증할 수 없어 민감성 피부에는 위험 요소가 있습니다."
r2_main_02099,round2,openai,gpt-5.4-mini,스킨푸드,퐁당,라곰,스킨푸드,foam,16000,N,N,라곰,foam,18000.0,N,N,퐁당,oil,20000.0,N,N,0,0.0,7,6,13,259,0.001122,"1. 제품 1 - 민감성·복합성 피부에 비교적 무난한 폼 타입에 그린티·프로폴리스·티트리 등 진정/트러블 케어 성분이 있어 가성비와 균형이 좋습니다.
2. 제품 3 - 복합성·모공·탄력 타겟이 페르소나와 잘 맞고 가격도 적당하지만, AHA 성분이 있어 민감한 피부에는 자극 가능성이 있어 2순위입니다.
3. 제품 2 - 오일 타입에 여드름 타겟이라 세정력은 기대되지만, 민감성 피부에는 AHA가 부담될 수 있고 당김 적은 제품 선호 관점에서도 우선순위가 낮습니다."
r2_main_01498,round2,anthropic,claude-haiku-4-5-20251001,벤튼,은율,듀이트리,벤튼,foam,10000,N,Y,듀이트리,milk,38000.0,N,N,은율,foam,4500.0,N,Y,2,0.64,6,2,8,311,0.00168,"1. **제품 1** - 합리적인 가격대(1만원)에 높은 평점(4.9점)과 충분한 리뷰(176개)로 신뢰도가 높으며, AHA와 녹차 성분이 민감성 피부의 자극을 최소화하면서도 트러블 개선이 가능합니다.

2. **제품 3** - 세라마이드 함유로 클렌징 후 건조함과 당김을 완화할 수 있어 민감성 피부에 적합하며, milk 타입이 foam보다 순하고 대용량으로 가성비가 우수합니다.

3. **제품 2** - 초저가(4,500원)로 매력적이나 유효성분·타겟·평점 등 핵심 정보가 미공개되어 제품 신뢰도와 피부 적합성을 판단할 수 없어 추"
r2_main_02034,round2,openai,gpt-5.4-mini,듀이트리,메디필,유이크,듀이트리,oil,24000,N,N,메디필,gel,9900.0,N,N,유이크,foam,22000.0,N,N,0,0.0,7,2,9,247,0.001061,"1. 제품 1 - 오일 타입이라 세정력이 좋고 클렌징 후 당김이 비교적 적을 가능성이 높아 민감·복합성 피부에 가장 무난하며, 2.4만원대로 가성비도 괜찮습니다.
2. 제품 2 - 가격이 매우 저렴하고 진정 성분이 많아 매력적이지만, AHA가 있어 자극에 약한 피부엔 다소 부담될 수 있습니다.
3. 제품 3 - 평점과 후기 수는 좋지만 포밍 타입은 건조·당김이 생기기 쉬워 민감성 피부의 “클렌징 후 당김 적은 제품” 선호와는 덜 맞습니다."
r2_main_00938,round2,openai,gpt-5.4-mini,센텔리안24,빌리프,아토팜,아토팜,unknown,19500,N,N,빌리프,foam,23200.0,N,Y,센텔리안24,foam,25900.0,N,Y,0,0.0,10,5,15,278,0.001169,"1. **제품 3** - 민감성·건성까지 고려한 **세라마이드, 시카, 판테놀** 조합이라 클렌징 후 당김과 자극을 줄이기 가장 좋아 보이고, **2만원대 초반의 가성비**도 우수합니다.  
2. **제품 2** - **트러블·건성용**에 맞고 가격도 괜찮지만, 민감성 진정/장벽 성분 정보가 제품 3보다 약해 우선순위는 조금 낮습니다.  
3. **제품 1** - 평점과 리뷰는 좋지만 **AHA 성분**이 있어 민감성 피부엔 자극 가능성이 있고, 가성비 측면에서도 2·3번보다 매력이 덜합니다."
r2_main_00555,round2,anthropic,claude-haiku-4-5-20251001,더후,메디필,아임프롬,아임프롬,oil,28000,N,Y,메디필,balm,30000.0,N,Y,더후,balm,56000.0,N,Y,4,1.45,6,1,7,275,0.001593,"1. 제품 3 - 200ml 대용량에 28,000원의 우수한 가성비, 녹차 성분으로 민감한 피부 진정, 유화 걱정 적은 오일 타입이 클렌징 후 당김을 최소화합니다.

2. 제품 2 - 30,000원대 합리적 가격에 시카, 비타민C 등 민감성 피부 케어 성분이 풍부하고 발림성 좋은 밤 타입으로 클렌징 효과와 보습을 동시에 기대할 수 있습니다.

3. 제품 1 - 높은 평점과 검증된 성능이 장점이지만 56,000원의 높은 가격대와 제한된 정보량이 페르소나의 가성비 중시 성향과 맞지 않습니다."
r2_main_00377,round2,openai,gpt-5.4-mini,퐁당,닥터오라클,지피덤,닥터오라클,foam,28000,N,Y,지피덤,foam,16900.0,N,N,퐁당,oil,20000.0,N,Y,0,0.0,7,2,9,260,0.001115,"1. 제품 2 - 센텔라·세라마이드·시카·PDRN 조합으로 민감한 복합성 피부에 가장 무난하고, 가격도 2만원대라 가성비와 진정력을 함께 챙기기 좋습니다.  
2. 제품 3 - 가장 저렴하면서 히알루론산·센텔라·프로바이오틱 등 보습/진정 성분이 다양해 당김이 적을 가능성이 높지만, 후기 정보가 없어 2위로 봅니다.  
3. 제품 1 - 오일 타입이라 건조감은 덜할 수 있지만 AHA가 들어 있어 민감성 피부엔 자극 변수가 있고, 리뷰 수가 적어 신뢰도가 낮습니다."
r2_main_00198,round2,anthropic,claude-haiku-4-5-20251001,비알엠유디,듀이트리,메디필,듀이트리,milk,38000,N,N,메디필,foam,30000.0,N,N,비알엠유디,foam,29900.0,N,N,1,0.39,9,2,11,258,0.001498,"1. **제품 2** - 세라마이드 함유로 클렌징 후 당김을 최소화하면서 민감성 피부 진정에 효과적이고, 400ml 대용량으로 가성비가 우수합니다.

2. **제품 3** - 시카, 펩타이드 등 진정·보습 성분으로 환경 자극에 약한 피부를 케어하고, 폼 타입으로 깔끔한 세정이 가능하며 가격도 합리적입니다.

3. **제품 1** - 여드름/트러블 케어에 특화되어 있으나 숯 성분이 건조함을 유발할 수 있어 당김 적은 제품을 선호하는 페르소나에게는 3순위입니다."
r2_main_01116,round2,anthropic,claude-haiku-4-5-20251001,메디필,토리든,비플레인,토리든,gel,5000,N,Y,메디필,gel,30000.0,N,Y,비플레인,foam,37800.0,N,Y,4,1.44,7,2,9,278,0.001578,"# 추천 순위

1. **제품 2** - 민감성 피부 타겟에 필수 진정 성분(센텔라, 시카)을 갖추고 200ml에 5,000원으로 가성비가 최고이며, 젤 타입으로 당김 적습니다.

2. **제품 1** - 30,000원대 예산 내에서 AHA까지 포함해 각질 제거 효과를 기대할 수 있고, 콜라겐·판테놀로 클렌징 후 건조함을 완화할 수 있습니다.

3. **제품 3** - 37,800원으로 가격대가 높은 편이고 폼 타입은 민감성 피부에 자극 가능성이 있어, 당김 적은 제품 선호도와 맞지 않습니다."
r2_main_01856,round2,openai,gpt-5.4-mini,유이크,파티온,비알엠유디,유이크,foam,17000,N,N,파티온,foam,22000.0,Y,N,비알엠유디,foam,29900.0,N,N,0,0.0,9,5,14,272,0.001172,"1. **제품 1** - **세라마이드·판테놀·프로바이오틱스 등 보습/장벽 케어 성분이 있어 민감성·건조 당김 우려가 적고, 1.7만원대로 가성비도 가장 좋습니다.**  
2. **제품 2** - **파티온이라 트러블·여드름 피부에 무난하지만 AHA가 있어 민감한 복합성 피부에는 자극 가능성이 있어 2순위입니다.**  
3. **제품 3** - **숯/각질·모공 케어 성격이 강해 세정력은 좋을 수 있지만, 건조함·당김과 자극 가능성이 상대적으로 커서 민감성 피부엔 덜 적합합니다.**"
r2_main_01677,round2,anthropic,claude-haiku-4-5-20251001,나인위시스,티엘스,아비브,아비브,foam,16000,N,N,티엘스,foam,15300.0,N,N,나인위시스,foam,17600.0,N,N,0,0.0,7,2,9,250,0.00152,"# 페르소나에 맞는 클렌징 제품 순위

1. **제품 3** - 976개의 높은 리뷰수로 검증된 신뢰도, 판테놀 함유로 당김 완화, 가성비 내에서 가장 안정적인 선택.

2. **제품 2** - 풍부한 보습 성분(세라마이드, 히알루론산)과 PHA로 민감성 피부 자극 최소화하면서 클렌징 가능, 가격도 가장 저렴.

3. **제품 1** - AHA 함유로 각질 제거 효과는 좋으나, 민감성 피부에는 자극 우려가 있고 성분 정보 부족으로 검증 어려움."
r2_main_00556,round2,openai,gpt-5.4-mini,와더스킨,스킨1004,메디필,메디필,oil,19400,N,N,와더스킨,foam,18900.0,N,N,스킨1004,foam,17000.0,N,N,0,0.0,6,3,9,233,0.000983,"1. 제품 3 - 오일 타입이라 민감·복합성 피부도 세정 후 당김이 비교적 적고, 가성비도 괜찮은 편이며 리뷰 수도 가장 많아 신뢰도가 높습니다.  
2. 제품 1 - AHA 성분이 있어 각질 케어에는 좋을 수 있지만, 민감성 피부엔 자극 우려가 있어 우선순위는 낮습니다.  
3. 제품 2 - 모공·트러블 케어용 성격이 강하고 tea_tree/clay 성분이 민감한 피부에는 건조함이나 자극으로 느껴질 수 있습니다."
r2_main_02034,round2,anthropic,claude-haiku-4-5-20251001,듀이트리,메디필,유이크,유이크,foam,22000,N,N,듀이트리,oil,24000.0,N,N,메디필,gel,9900.0,N,N,0,0.0,7,2,9,291,0.001675,"# 페르소나에 맞는 클렌징 제품 순위

1. **제품 3** - 세라마이드·프로바이오틱 함유로 민감성 피부 진정에 탁월하고, 완벽한 평점(5.0)에 후기도 많아 당김 없는 클렌징을 기대할 수 있습니다.

2. **제품 1** - 가성비 범위 내 합리적 가격에 쑥·쌀의 순한 성분으로 민감한 피부 자극을 최소화하되, 주름 개선까지 노린 가볍고 효율적인 선택입니다.

3. **제품 2** - 뛰어난 평점과 저가이나 AHA 같은 자극 성분 함유로 민감성 피부에는 부담스러울 수 있어 세 제품 중 상대적으로 추천도가 낮습니다."
