engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,r2_main_01710,메디필,벤튼,메디큐브,False,벤튼,메디필,메디큐브,벤튼,메디큐브,메디필,True,False,True,벤튼 > 메디필 > 메디큐브 || 벤튼 > 메디큐브 > 메디필
anthropic,openai,r2_main_01711,더마겐,아크웰,메디큐브,False,메디큐브,더마겐,아크웰,메디큐브,더마겐,아크웰,True,True,True,메디큐브 > 더마겐 > 아크웰 || 메디큐브 > 더마겐 > 아크웰
anthropic,openai,r2_main_01712,메이크프렘,션리,바이오던스,False,바이오던스,션리,메이크프렘,바이오던스,메이크프렘,션리,True,False,True,바이오던스 > 션리 > 메이크프렘 || 바이오던스 > 메이크프렘 > 션리
anthropic,openai,r2_main_01713,원씽,바닐라코,비알엠유디,False,원씽,바닐라코,비알엠유디,바닐라코,원씽,비알엠유디,False,False,True,원씽 > 바닐라코 > 비알엠유디 || 바닐라코 > 원씽 > 비알엠유디
anthropic,openai,r2_main_01714,듀이트리,아누아,아비브,False,아비브,아누아,듀이트리,듀이트리,아비브,아누아,False,False,True,아비브 > 아누아 > 듀이트리 || 듀이트리 > 아비브 > 아누아
anthropic,openai,r2_main_01715,제이엠솔루션,퓨어케이,이디케이,False,이디케이,제이엠솔루션,퓨어케이,퓨어케이,이디케이,제이엠솔루션,False,False,True,이디케이 > 제이엠솔루션 > 퓨어케이 || 퓨어케이 > 이디케이 > 제이엠솔루션
anthropic,openai,r2_main_01716,메디큐브,숨37,아누아,False,아누아,메디큐브,,아누아,숨37,메디큐브,True,False,False,아누아 > 메디큐브 > nan || 아누아 > 숨37 > 메디큐브
anthropic,openai,r2_main_01717,메디필,아임프롬,메디큐브,False,메디큐브,메디필,아임프롬,메디필,메디큐브,아임프롬,False,False,True,메디큐브 > 메디필 > 아임프롬 || 메디필 > 메디큐브 > 아임프롬
anthropic,openai,r2_main_01718,메디큐브,은율,아누아,False,아누아,메디큐브,은율,아누아,메디큐브,은율,True,True,True,아누아 > 메디큐브 > 은율 || 아누아 > 메디큐브 > 은율
anthropic,openai,r2_main_01719,바이오던스,아누아,메디필,False,메디필,바이오던스,아누아,바이오던스,메디필,아누아,False,False,True,메디필 > 바이오던스 > 아누아 || 바이오던스 > 메디필 > 아누아
anthropic,openai,r2_main_01720,스킨1004,라곰,퐁당,False,라곰,스킨1004,퐁당,라곰,스킨1004,퐁당,True,True,True,라곰 > 스킨1004 > 퐁당 || 라곰 > 스킨1004 > 퐁당
anthropic,openai,r2_main_01721,성분에디터,비알엠유디,라곰,False,성분에디터,라곰,비알엠유디,성분에디터,라곰,비알엠유디,True,True,True,성분에디터 > 라곰 > 비알엠유디 || 성분에디터 > 라곰 > 비알엠유디
anthropic,openai,r2_main_01722,피지오겔,바닐라코,믹순,False,피지오겔,바닐라코,믹순,피지오겔,믹순,바닐라코,True,False,True,피지오겔 > 바닐라코 > 믹순 || 피지오겔 > 믹순 > 바닐라코
anthropic,openai,r2_main_01723,블라이드,달바,메디큐브,False,메디큐브,달바,블라이드,달바,블라이드,메디큐브,False,False,True,메디큐브 > 달바 > 블라이드 || 달바 > 블라이드 > 메디큐브
anthropic,openai,r2_main_01724,아로마티카,바닐라코,비플레인,False,아로마티카,비플레인,바닐라코,바닐라코,비플레인,아로마티카,False,False,True,아로마티카 > 비플레인 > 바닐라코 || 바닐라코 > 비플레인 > 아로마티카
anthropic,openai,r2_main_01725,네오팜,이아소,일루미엘,False,네오팜,일루미엘,이아소,네오팜,일루미엘,이아소,True,True,True,네오팜 > 일루미엘 > 이아소 || 네오팜 > 일루미엘 > 이아소
anthropic,openai,r2_main_01726,네오팜,듀이트리,아비브,False,네오팜,아비브,듀이트리,아비브,네오팜,듀이트리,False,False,True,네오팜 > 아비브 > 듀이트리 || 아비브 > 네오팜 > 듀이트리
anthropic,openai,r2_main_01727,메디팜,메디큐브,휩드,False,메디큐브,휩드,메디팜,메디팜,휩드,메디큐브,False,False,True,메디큐브 > 휩드 > 메디팜 || 메디팜 > 휩드 > 메디큐브
anthropic,openai,r2_main_01728,바닐라코,편강율,퐁당,False,편강율,바닐라코,퐁당,편강율,바닐라코,퐁당,True,True,True,편강율 > 바닐라코 > 퐁당 || 편강율 > 바닐라코 > 퐁당
anthropic,openai,r2_main_01729,스트라이덱스,듀이트리,시드물,False,듀이트리,시드물,스트라이덱스,듀이트리,시드물,스트라이덱스,True,True,True,듀이트리 > 시드물 > 스트라이덱스 || 듀이트리 > 시드물 > 스트라이덱스
anthropic,openai,r2_main_01730,메디필,네오팜,블라이드,False,네오팜,메디필,블라이드,네오팜,블라이드,메디필,True,False,True,네오팜 > 메디필 > 블라이드 || 네오팜 > 블라이드 > 메디필
anthropic,openai,r2_main_01731,닥터벨머,메디큐브,식물나라,False,메디큐브,닥터벨머,식물나라,닥터벨머,메디큐브,식물나라,False,False,True,메디큐브 > 닥터벨머 > 식물나라 || 닥터벨머 > 메디큐브 > 식물나라
anthropic,openai,r2_main_01732,믹순,리얼베리어,네오팜,False,리얼베리어,네오팜,믹순,리얼베리어,네오팜,믹순,True,True,True,리얼베리어 > 네오팜 > 믹순 || 리얼베리어 > 네오팜 > 믹순
anthropic,openai,r2_main_01733,믹순,아이소이,라곰,False,라곰,믹순,아이소이,라곰,아이소이,믹순,True,False,True,라곰 > 믹순 > 아이소이 || 라곰 > 아이소이 > 믹순
anthropic,openai,r2_main_01734,일리윤,아누아,아비브,False,아비브,아누아,일리윤,아비브,아누아,일리윤,True,True,True,아비브 > 아누아 > 일리윤 || 아비브 > 아누아 > 일리윤
anthropic,openai,r2_main_01735,닥터벨머,듀이트리,비알엠유디,False,듀이트리,비알엠유디,닥터벨머,비알엠유디,듀이트리,닥터벨머,False,False,True,듀이트리 > 비알엠유디 > 닥터벨머 || 비알엠유디 > 듀이트리 > 닥터벨머
anthropic,openai,r2_main_01736,메디팜,메디큐브,일리윤,False,메디팜,일리윤,메디큐브,일리윤,메디큐브,메디팜,False,False,True,메디팜 > 일리윤 > 메디큐브 || 일리윤 > 메디큐브 > 메디팜
anthropic,openai,r2_main_01737,메디필,라운드랩,멜릭서,False,라운드랩,메디필,멜릭서,라운드랩,멜릭서,메디필,True,False,True,라운드랩 > 메디필 > 멜릭서 || 라운드랩 > 멜릭서 > 메디필
anthropic,openai,r2_main_01738,성분에디터,비플레인,아로마티카,False,비플레인,성분에디터,아로마티카,비플레인,아로마티카,성분에디터,True,False,True,비플레인 > 성분에디터 > 아로마티카 || 비플레인 > 아로마티카 > 성분에디터
anthropic,openai,r2_main_01739,라곰,라운드랩,오휘,False,라운드랩,라곰,오휘,라운드랩,오휘,라곰,True,False,True,라운드랩 > 라곰 > 오휘 || 라운드랩 > 오휘 > 라곰
anthropic,openai,r2_main_01740,이아소,일루미엘,퓨어케이,False,일루미엘,이아소,,일루미엘,이아소,퓨어케이,True,False,False,일루미엘 > 이아소 > nan || 일루미엘 > 이아소 > 퓨어케이
anthropic,openai,r2_main_01741,에뛰드,땡큐파머,비알엠유디,False,에뛰드,땡큐파머,비알엠유디,에뛰드,땡큐파머,비알엠유디,True,True,True,에뛰드 > 땡큐파머 > 비알엠유디 || 에뛰드 > 땡큐파머 > 비알엠유디
anthropic,openai,r2_main_01742,아로마티카,라곰,넘버즈인,False,아로마티카,라곰,넘버즈인,라곰,아로마티카,넘버즈인,False,False,True,아로마티카 > 라곰 > 넘버즈인 || 라곰 > 아로마티카 > 넘버즈인
anthropic,openai,r2_main_01743,토니모리,닥터지,듀이트리,False,토니모리,닥터지,듀이트리,토니모리,듀이트리,닥터지,True,False,True,토니모리 > 닥터지 > 듀이트리 || 토니모리 > 듀이트리 > 닥터지
anthropic,openai,r2_main_01744,더후,코스알엑스,스킨푸드,False,코스알엑스,스킨푸드,,스킨푸드,더후,코스알엑스,False,False,False,코스알엑스 > 스킨푸드 > nan || 스킨푸드 > 더후 > 코스알엑스
anthropic,openai,r2_main_01745,아누아,리얼베리어,비플레인,False,아누아,리얼베리어,비플레인,리얼베리어,비플레인,아누아,False,False,True,아누아 > 리얼베리어 > 비플레인 || 리얼베리어 > 비플레인 > 아누아
anthropic,openai,r2_main_01746,듀이트리,닥터오라클,맥스클리닉,False,맥스클리닉,듀이트리,닥터오라클,닥터오라클,듀이트리,맥스클리닉,False,False,True,맥스클리닉 > 듀이트리 > 닥터오라클 || 닥터오라클 > 듀이트리 > 맥스클리닉
anthropic,openai,r2_main_01747,믹순,아임프롬,에뛰드,False,믹순,아임프롬,에뛰드,아임프롬,믹순,에뛰드,False,False,True,믹순 > 아임프롬 > 에뛰드 || 아임프롬 > 믹순 > 에뛰드
anthropic,openai,r2_main_01748,스킨1004,설화수,편강율,False,스킨1004,편강율,설화수,스킨1004,편강율,설화수,True,True,True,스킨1004 > 편강율 > 설화수 || 스킨1004 > 편강율 > 설화수
anthropic,openai,r2_main_01749,퐁당,메디큐브,제이준,False,메디큐브,제이준,퐁당,메디큐브,제이준,퐁당,True,True,True,메디큐브 > 제이준 > 퐁당 || 메디큐브 > 제이준 > 퐁당
anthropic,openai,r2_main_01750,믹순,편강율,아페리레,False,편강율,믹순,아페리레,편강율,믹순,아페리레,True,True,True,편강율 > 믹순 > 아페리레 || 편강율 > 믹순 > 아페리레
anthropic,openai,r2_main_01751,제이준,퐁당,메디필,False,메디필,제이준,퐁당,메디필,제이준,퐁당,True,True,True,메디필 > 제이준 > 퐁당 || 메디필 > 제이준 > 퐁당
anthropic,openai,r2_main_01752,코스알엑스,라곰,스킨푸드,False,라곰,코스알엑스,스킨푸드,라곰,코스알엑스,스킨푸드,True,True,True,라곰 > 코스알엑스 > 스킨푸드 || 라곰 > 코스알엑스 > 스킨푸드
anthropic,openai,r2_main_01753,코스알엑스,설화수,메디큐브,False,메디큐브,코스알엑스,,코스알엑스,메디큐브,설화수,False,False,False,메디큐브 > 코스알엑스 > nan || 코스알엑스 > 메디큐브 > 설화수
anthropic,openai,r2_main_01754,구달,일리윤,일소,False,일리윤,구달,일소,일리윤,구달,일소,True,True,True,일리윤 > 구달 > 일소 || 일리윤 > 구달 > 일소
anthropic,openai,r2_main_01755,메디큐브,라곰,메디필,False,라곰,메디큐브,메디필,라곰,메디큐브,메디필,True,True,True,라곰 > 메디큐브 > 메디필 || 라곰 > 메디큐브 > 메디필
anthropic,openai,r2_main_01756,스킨푸드,더후,비플레인,False,비플레인,스킨푸드,더후,비플레인,스킨푸드,더후,True,True,True,비플레인 > 스킨푸드 > 더후 || 비플레인 > 스킨푸드 > 더후
anthropic,openai,r2_main_01757,아비브,벤튼,숨37,False,아비브,벤튼,숨37,아비브,벤튼,숨37,True,True,True,아비브 > 벤튼 > 숨37 || 아비브 > 벤튼 > 숨37
anthropic,openai,r2_main_01758,구달,듀이트리,메디필,False,메디필,구달,듀이트리,듀이트리,메디필,구달,False,False,True,메디필 > 구달 > 듀이트리 || 듀이트리 > 메디필 > 구달
anthropic,openai,r2_main_01759,시드물,그레이멜린,피캄,False,시드물,그레이멜린,피캄,시드물,그레이멜린,피캄,True,True,True,시드물 > 그레이멜린 > 피캄 || 시드물 > 그레이멜린 > 피캄
anthropic,openai,r2_main_01760,메디큐브,벤튼,라곰,False,메디큐브,벤튼,라곰,라곰,메디큐브,벤튼,False,False,True,메디큐브 > 벤튼 > 라곰 || 라곰 > 메디큐브 > 벤튼
anthropic,openai,r2_main_01761,그레이멜린,아누아,바이오던스,False,그레이멜린,바이오던스,아누아,아누아,그레이멜린,바이오던스,False,False,True,그레이멜린 > 바이오던스 > 아누아 || 아누아 > 그레이멜린 > 바이오던스
anthropic,openai,r2_main_01762,와더스킨,아임프롬,아로마티카,False,아로마티카,아임프롬,와더스킨,아임프롬,와더스킨,아로마티카,False,False,True,아로마티카 > 아임프롬 > 와더스킨 || 아임프롬 > 와더스킨 > 아로마티카
anthropic,openai,r2_main_01763,아비브,바노바기,아누아,False,아비브,아누아,바노바기,아비브,아누아,바노바기,True,True,True,아비브 > 아누아 > 바노바기 || 아비브 > 아누아 > 바노바기
anthropic,openai,r2_main_01764,퐁당,제이준,메디큐브,False,메디큐브,제이준,퐁당,메디큐브,제이준,퐁당,True,True,True,메디큐브 > 제이준 > 퐁당 || 메디큐브 > 제이준 > 퐁당
anthropic,openai,r2_main_01765,일리윤,아토팜,라운드랩,False,아토팜,일리윤,라운드랩,아토팜,일리윤,라운드랩,True,True,True,아토팜 > 일리윤 > 라운드랩 || 아토팜 > 일리윤 > 라운드랩
anthropic,openai,r2_main_01766,라운드랩,스킨1004,아페리레,False,스킨1004,라운드랩,아페리레,라운드랩,스킨1004,아페리레,False,False,True,스킨1004 > 라운드랩 > 아페리레 || 라운드랩 > 스킨1004 > 아페리레
anthropic,openai,r2_main_01767,닥터오라클,아임프롬,나인위시스,False,닥터오라클,나인위시스,아임프롬,아임프롬,닥터오라클,나인위시스,False,False,True,닥터오라클 > 나인위시스 > 아임프롬 || 아임프롬 > 닥터오라클 > 나인위시스
anthropic,openai,r2_main_01768,바닐라코,수이스킨,메디필,False,수이스킨,바닐라코,메디필,메디필,바닐라코,수이스킨,False,False,True,수이스킨 > 바닐라코 > 메디필 || 메디필 > 바닐라코 > 수이스킨
anthropic,openai,r2_main_01769,스킨1004,더후,맥스클리닉,False,맥스클리닉,스킨1004,더후,맥스클리닉,스킨1004,더후,True,True,True,맥스클리닉 > 스킨1004 > 더후 || 맥스클리닉 > 스킨1004 > 더후
anthropic,openai,r2_main_01770,은율,메디필,토리든,False,메디필,은율,토리든,토리든,메디필,은율,False,False,True,메디필 > 은율 > 토리든 || 토리든 > 메디필 > 은율
anthropic,openai,r2_main_01771,숨37,리얼베리어,라곰,False,리얼베리어,라곰,숨37,리얼베리어,라곰,숨37,True,True,True,리얼베리어 > 라곰 > 숨37 || 리얼베리어 > 라곰 > 숨37
anthropic,openai,r2_main_01772,아로마티카,숨37,메디큐브,False,숨37,아로마티카,메디큐브,숨37,아로마티카,메디큐브,True,True,True,숨37 > 아로마티카 > 메디큐브 || 숨37 > 아로마티카 > 메디큐브
anthropic,openai,r2_main_01773,메디큐브,블랑네이처,숨37,False,블랑네이처,메디큐브,,숨37,메디큐브,블랑네이처,False,False,False,블랑네이처 > 메디큐브 > nan || 숨37 > 메디큐브 > 블랑네이처
anthropic,openai,r2_main_01774,아누아,아비브,메디큐브,False,아비브,메디큐브,아누아,아비브,메디큐브,아누아,True,True,True,아비브 > 메디큐브 > 아누아 || 아비브 > 메디큐브 > 아누아
anthropic,openai,r2_main_01775,아임프롬,듀이트리,아누아,False,아누아,아임프롬,듀이트리,듀이트리,아임프롬,아누아,False,False,True,아누아 > 아임프롬 > 듀이트리 || 듀이트리 > 아임프롬 > 아누아
anthropic,openai,r2_main_01776,라곰,바닐라코,메디필,False,바닐라코,라곰,메디필,라곰,바닐라코,메디필,False,False,True,바닐라코 > 라곰 > 메디필 || 라곰 > 바닐라코 > 메디필
anthropic,openai,r2_main_01777,스킨푸드,와더스킨,메디팜,False,메디팜,스킨푸드,와더스킨,메디팜,와더스킨,스킨푸드,True,False,True,메디팜 > 스킨푸드 > 와더스킨 || 메디팜 > 와더스킨 > 스킨푸드
anthropic,openai,r2_main_01778,잇츠스킨,벤튼,원씽,False,벤튼,원씽,잇츠스킨,벤튼,원씽,잇츠스킨,True,True,True,벤튼 > 원씽 > 잇츠스킨 || 벤튼 > 원씽 > 잇츠스킨
anthropic,openai,r2_main_01779,블랑네이처,맥스클리닉,아누아,False,맥스클리닉,아누아,블랑네이처,맥스클리닉,블랑네이처,아누아,True,False,True,맥스클리닉 > 아누아 > 블랑네이처 || 맥스클리닉 > 블랑네이처 > 아누아
anthropic,openai,r2_main_01780,아이소이,파파레서피,숨37,False,숨37,파파레서피,아이소이,숨37,아이소이,파파레서피,True,False,True,숨37 > 파파레서피 > 아이소이 || 숨37 > 아이소이 > 파파레서피
anthropic,openai,r2_main_01781,퓨어케이,아비브,메디필,False,아비브,메디필,퓨어케이,아비브,메디필,퓨어케이,True,True,True,아비브 > 메디필 > 퓨어케이 || 아비브 > 메디필 > 퓨어케이
anthropic,openai,r2_main_01782,설화수,제이엠솔루션,라로슈포제,False,제이엠솔루션,라로슈포제,설화수,라로슈포제,제이엠솔루션,설화수,False,False,True,제이엠솔루션 > 라로슈포제 > 설화수 || 라로슈포제 > 제이엠솔루션 > 설화수
anthropic,openai,r2_main_01783,땡큐파머,와더스킨,식물나라,False,땡큐파머,와더스킨,식물나라,와더스킨,땡큐파머,식물나라,False,False,True,땡큐파머 > 와더스킨 > 식물나라 || 와더스킨 > 땡큐파머 > 식물나라
anthropic,openai,r2_main_01784,스킨푸드,듀이트리,라곰,False,듀이트리,스킨푸드,라곰,라곰,듀이트리,스킨푸드,False,False,True,듀이트리 > 스킨푸드 > 라곰 || 라곰 > 듀이트리 > 스킨푸드
anthropic,openai,r2_main_01785,바닐라코,메디큐브,리얼베리어,False,바닐라코,리얼베리어,메디큐브,바닐라코,메디큐브,리얼베리어,True,False,True,바닐라코 > 리얼베리어 > 메디큐브 || 바닐라코 > 메디큐브 > 리얼베리어
anthropic,openai,r2_main_01786,비알엠유디,스킨푸드,메디필,False,비알엠유디,메디필,스킨푸드,비알엠유디,메디필,스킨푸드,True,True,True,비알엠유디 > 메디필 > 스킨푸드 || 비알엠유디 > 메디필 > 스킨푸드
anthropic,openai,r2_main_01787,아누아,에뛰드,아페리레,False,아누아,아페리레,에뛰드,에뛰드,아누아,아페리레,False,False,True,아누아 > 아페리레 > 에뛰드 || 에뛰드 > 아누아 > 아페리레
anthropic,openai,r2_main_01788,수이스킨,리얼베리어,아로마티카,False,리얼베리어,아로마티카,수이스킨,리얼베리어,아로마티카,수이스킨,True,True,True,리얼베리어 > 아로마티카 > 수이스킨 || 리얼베리어 > 아로마티카 > 수이스킨
anthropic,openai,r2_main_01789,편강율,메이크프렘,아비브,False,아비브,편강율,메이크프렘,아비브,편강율,메이크프렘,True,True,True,아비브 > 편강율 > 메이크프렘 || 아비브 > 편강율 > 메이크프렘
anthropic,openai,r2_main_01790,아비브,스킨1004,퓨어케이,False,스킨1004,아비브,퓨어케이,스킨1004,아비브,퓨어케이,True,True,True,스킨1004 > 아비브 > 퓨어케이 || 스킨1004 > 아비브 > 퓨어케이
anthropic,openai,r2_main_01791,원씽,비플레인,아임프롬,False,비플레인,원씽,아임프롬,비플레인,아임프롬,원씽,True,False,True,비플레인 > 원씽 > 아임프롬 || 비플레인 > 아임프롬 > 원씽
anthropic,openai,r2_main_01792,스트라이덱스,그레이멜린,바노바기,False,그레이멜린,바노바기,스트라이덱스,그레이멜린,바노바기,스트라이덱스,True,True,True,그레이멜린 > 바노바기 > 스트라이덱스 || 그레이멜린 > 바노바기 > 스트라이덱스
anthropic,openai,r2_main_01793,아임프롬,일루미엘,듀이트리,False,듀이트리,일루미엘,아임프롬,듀이트리,일루미엘,아임프롬,True,True,True,듀이트리 > 일루미엘 > 아임프롬 || 듀이트리 > 일루미엘 > 아임프롬
anthropic,openai,r2_main_01794,센텔리안24,토니모리,비플레인,False,센텔리안24,비플레인,토니모리,비플레인,토니모리,센텔리안24,False,False,True,센텔리안24 > 비플레인 > 토니모리 || 비플레인 > 토니모리 > 센텔리안24
anthropic,openai,r2_main_01795,더후,원씽,헤밀르,False,원씽,더후,헤밀르,원씽,더후,헤밀르,True,True,True,원씽 > 더후 > 헤밀르 || 원씽 > 더후 > 헤밀르
anthropic,openai,r2_main_01796,라운드랩,메이크프렘,바닐라코,False,라운드랩,바닐라코,메이크프렘,라운드랩,바닐라코,메이크프렘,True,True,True,라운드랩 > 바닐라코 > 메이크프렘 || 라운드랩 > 바닐라코 > 메이크프렘
anthropic,openai,r2_main_01797,라운드랩,스킨푸드,메디필,False,스킨푸드,라운드랩,메디필,메디필,라운드랩,스킨푸드,False,False,True,스킨푸드 > 라운드랩 > 메디필 || 메디필 > 라운드랩 > 스킨푸드
anthropic,openai,r2_main_01798,아로마티카,헤밀르,토리든,False,아로마티카,토리든,헤밀르,토리든,아로마티카,헤밀르,False,False,True,아로마티카 > 토리든 > 헤밀르 || 토리든 > 아로마티카 > 헤밀르
anthropic,openai,r2_main_01799,벤튼,퐁당,은율,False,벤튼,은율,퐁당,벤튼,은율,퐁당,True,True,True,벤튼 > 은율 > 퐁당 || 벤튼 > 은율 > 퐁당
anthropic,openai,r2_main_01800,오휘,센텔리안24,토리든,False,센텔리안24,토리든,오휘,토리든,오휘,센텔리안24,False,False,True,센텔리안24 > 토리든 > 오휘 || 토리든 > 오휘 > 센텔리안24
anthropic,openai,r2_main_01801,아누아,믹순,듀이트리,False,아누아,듀이트리,믹순,듀이트리,아누아,믹순,False,False,True,아누아 > 듀이트리 > 믹순 || 듀이트리 > 아누아 > 믹순
anthropic,openai,r2_main_01802,아누아,라곰,나인위시스,False,아누아,나인위시스,라곰,아누아,라곰,나인위시스,True,False,True,아누아 > 나인위시스 > 라곰 || 아누아 > 라곰 > 나인위시스
anthropic,openai,r2_main_01803,바닐라코,일루미엘,주미소,False,일루미엘,주미소,바닐라코,바닐라코,주미소,일루미엘,False,False,True,일루미엘 > 주미소 > 바닐라코 || 바닐라코 > 주미소 > 일루미엘
anthropic,openai,r2_main_01804,믹순,수이스킨,닥터벨머,False,수이스킨,믹순,닥터벨머,수이스킨,닥터벨머,믹순,True,False,True,수이스킨 > 믹순 > 닥터벨머 || 수이스킨 > 닥터벨머 > 믹순
anthropic,openai,r2_main_01805,아비브,와더스킨,스킨1004,False,와더스킨,아비브,스킨1004,와더스킨,아비브,스킨1004,True,True,True,와더스킨 > 아비브 > 스킨1004 || 와더스킨 > 아비브 > 스킨1004
anthropic,openai,r2_main_01806,메디필,수이스킨,원씽,False,원씽,메디필,수이스킨,메디필,수이스킨,원씽,False,False,True,원씽 > 메디필 > 수이스킨 || 메디필 > 수이스킨 > 원씽
anthropic,openai,r2_main_01807,에뛰드,아로마티카,믹순,False,아로마티카,믹순,에뛰드,아로마티카,믹순,에뛰드,True,True,True,아로마티카 > 믹순 > 에뛰드 || 아로마티카 > 믹순 > 에뛰드
anthropic,openai,r2_main_01808,아로마티카,볼드포뮬러,시드물,False,시드물,아로마티카,볼드포뮬러,시드물,볼드포뮬러,아로마티카,True,False,True,시드물 > 아로마티카 > 볼드포뮬러 || 시드물 > 볼드포뮬러 > 아로마티카
anthropic,openai,r2_main_01809,벤튼,맥스클리닉,비플레인,False,맥스클리닉,벤튼,비플레인,맥스클리닉,비플레인,벤튼,True,False,True,맥스클리닉 > 벤튼 > 비플레인 || 맥스클리닉 > 비플레인 > 벤튼
anthropic,openai,r2_main_01810,와더스킨,더후,메디필,False,메디필,와더스킨,더후,메디필,더후,와더스킨,True,False,True,메디필 > 와더스킨 > 더후 || 메디필 > 더후 > 와더스킨
anthropic,openai,r2_main_01811,아페리레,더후,네오팜,False,네오팜,아페리레,더후,네오팜,더후,아페리레,True,False,True,네오팜 > 아페리레 > 더후 || 네오팜 > 더후 > 아페리레
anthropic,openai,r2_main_01812,설화수,토리든,리얼베리어,False,리얼베리어,토리든,설화수,리얼베리어,토리든,설화수,True,True,True,리얼베리어 > 토리든 > 설화수 || 리얼베리어 > 토리든 > 설화수
anthropic,openai,r2_main_01813,벤튼,설화수,더후,False,벤튼,더후,설화수,벤튼,설화수,더후,True,False,True,벤튼 > 더후 > 설화수 || 벤튼 > 설화수 > 더후
anthropic,openai,r2_main_01814,바노바기,퓨어케이,메디큐브,False,퓨어케이,바노바기,메디큐브,퓨어케이,바노바기,메디큐브,True,True,True,퓨어케이 > 바노바기 > 메디큐브 || 퓨어케이 > 바노바기 > 메디큐브
anthropic,openai,r2_main_01815,바닐라코,비알머드,더후,False,바닐라코,비알머드,더후,바닐라코,비알머드,더후,True,True,True,바닐라코 > 비알머드 > 더후 || 바닐라코 > 비알머드 > 더후
anthropic,openai,r2_main_01816,땡큐파머,빌리프,아로마티카,False,빌리프,땡큐파머,아로마티카,빌리프,땡큐파머,아로마티카,True,True,True,빌리프 > 땡큐파머 > 아로마티카 || 빌리프 > 땡큐파머 > 아로마티카
anthropic,openai,r2_main_01817,네오팜,언리시아,믹순,False,네오팜,믹순,언리시아,네오팜,믹순,언리시아,True,True,True,네오팜 > 믹순 > 언리시아 || 네오팜 > 믹순 > 언리시아
anthropic,openai,r2_main_01818,메디큐브,설화수,바닐라코,False,바닐라코,메디큐브,설화수,바닐라코,메디큐브,설화수,True,True,True,바닐라코 > 메디큐브 > 설화수 || 바닐라코 > 메디큐브 > 설화수
anthropic,openai,r2_main_01819,더후,메디큐브,메이크프렘,False,메디큐브,메이크프렘,더후,메이크프렘,더후,메디큐브,False,False,True,메디큐브 > 메이크프렘 > 더후 || 메이크프렘 > 더후 > 메디큐브
anthropic,openai,r2_main_01820,믹순,에뛰드,에뛰드,True,믹순,에뛰드,에뛰드,믹순,에뛰드,에뛰드,True,True,True,믹순 > 에뛰드 > 에뛰드 || 믹순 > 에뛰드 > 에뛰드
anthropic,openai,r2_main_01821,숨37,실크크리스탈,식물나라,False,숨37,식물나라,실크크리스탈,숨37,식물나라,실크크리스탈,True,True,True,숨37 > 식물나라 > 실크크리스탈 || 숨37 > 식물나라 > 실크크리스탈
anthropic,openai,r2_main_01822,주미소,이즈앤트리,에이프릴스킨,False,에이프릴스킨,주미소,이즈앤트리,이즈앤트리,주미소,에이프릴스킨,False,False,True,에이프릴스킨 > 주미소 > 이즈앤트리 || 이즈앤트리 > 주미소 > 에이프릴스킨
anthropic,openai,r2_main_01823,스킨푸드,이디케이,메디큐브,False,스킨푸드,메디큐브,이디케이,스킨푸드,메디큐브,이디케이,True,True,True,스킨푸드 > 메디큐브 > 이디케이 || 스킨푸드 > 메디큐브 > 이디케이
anthropic,openai,r2_main_01824,엘리메르,바닐라코,닥터오라클,False,닥터오라클,바닐라코,엘리메르,닥터오라클,바닐라코,엘리메르,True,True,True,닥터오라클 > 바닐라코 > 엘리메르 || 닥터오라클 > 바닐라코 > 엘리메르
anthropic,openai,r2_main_01825,벤튼,더후,피캄,False,벤튼,피캄,더후,피캄,벤튼,더후,False,False,True,벤튼 > 피캄 > 더후 || 피캄 > 벤튼 > 더후
anthropic,openai,r2_main_01826,비플레인,수이스킨,편강율,False,편강율,비플레인,수이스킨,비플레인,편강율,수이스킨,False,False,True,편강율 > 비플레인 > 수이스킨 || 비플레인 > 편강율 > 수이스킨
anthropic,openai,r2_main_01827,아임프롬,라운드랩,제이준,False,라운드랩,아임프롬,제이준,라운드랩,아임프롬,제이준,True,True,True,라운드랩 > 아임프롬 > 제이준 || 라운드랩 > 아임프롬 > 제이준
anthropic,openai,r2_main_01828,제이엠솔루션,일루미엘,바닐라코,False,일루미엘,제이엠솔루션,바닐라코,바닐라코,일루미엘,제이엠솔루션,False,False,True,일루미엘 > 제이엠솔루션 > 바닐라코 || 바닐라코 > 일루미엘 > 제이엠솔루션
anthropic,openai,r2_main_01829,스킨1004,주미소,유이크,False,유이크,스킨1004,주미소,유이크,스킨1004,주미소,True,True,True,유이크 > 스킨1004 > 주미소 || 유이크 > 스킨1004 > 주미소
anthropic,openai,r2_main_01830,바닐라코,스트라이덱스,에뛰드,False,바닐라코,에뛰드,스트라이덱스,바닐라코,에뛰드,스트라이덱스,True,True,True,바닐라코 > 에뛰드 > 스트라이덱스 || 바닐라코 > 에뛰드 > 스트라이덱스
anthropic,openai,r2_main_01831,듀이트리,수이스킨,리얼베리어,False,수이스킨,듀이트리,리얼베리어,리얼베리어,듀이트리,수이스킨,False,False,True,수이스킨 > 듀이트리 > 리얼베리어 || 리얼베리어 > 듀이트리 > 수이스킨
